chrom	start	end	strand	gene
chr19	55602113	55602904	+	ZNF524
chr19	55613619	55616795	+	ZNF865
chr19	55621754	55624561	-	ZNF784
chr19	55642509	55643024	+	ZNF580
chr19	55644572	55645162	+	ZNF581
chr19	55649047	55652743	+	CCDC106
chr19	55655105	55674065	+	U2AF2
chr19	55677172	55709787	+	EPN1
chr19	55708915	55738374	-	NLRP9
chr19	55761801	55763172	+	RFPL4A
chr19	55771805	55773176	+	RFPL4AL1
chr19	55785628	55818174	-	NLRP11
chr19	55852081	55881584	+	NLRP4
chr19	55892099	55932311	-	NLRP13
chr19	55947903	55987910	+	NLRP8
chr19	55999726	56061525	+	NLRP5
chr19	56088026	56103217	-	ZNF787
chr19	56146912	56160198	+	ZNF444
chr19	56177109	56185267	+	GALP
chr19	56189830	56193052	-	ZSCAN5B
chr19	56205914	56209197	+	ZSCAN5C
chr19	56221578	56225046	-	ZSCAN5A
chr19	56272835	56310145	+	EDDM13
chr19	56376044	56391752	-	ZNF582
chr19	56407115	56424365	+	ZNF583
chr19	56441165	56462370	-	ZNF667
chr19	56511572	56525945	+	ZNF471
chr19	56539019	56555389	+	ZFP28
chr19	56570312	56588248	+	ZNF470
chr19	56601559	56622754	+	ZNF71
chr19	56645668	56655242	+	SMIM17
chr19	56663588	56665198	-	ZNF835
chr19	56774691	56824655	-	ZIM2
chr19	56813678	56824655	-	PEG3
chr19	57128676	57131441	+	USP29
chr19	57134921	57142643	-	ZIM3
chr19	57154415	57167443	-	DUXA
chr19	57191914	57212978	+	ZNF264
chr19	57231114	57235414	+	AURKC
chr19	57240892	57254700	+	ZNF805
chr19	57280807	57292227	+	ZNF460
chr19	57320854	57329262	+	ZNF543
chr19	57351665	57357846	+	ZNF304
chr19	57364834	57365253	+	TRAPPC2B
chr19	57368556	57378182	+	ZNF547
chr19	57368556	57398584	+	AC003002.4
chr19	57390100	57399886	+	ZNF548
chr19	57390100	57419994	+	AC003002.6
chr19	57394183	57438151	+	AC004076.7
chr19	57411392	57421478	+	ZNF17
chr19	57435579	57445482	+	ZNF749
chr19	57438044	57477309	-	AC004076.9
chr19	57455428	57456486	-	VN1R1
chr19	57467044	57477309	-	ZNF772
chr19	57487951	57494087	+	ZNF419
chr19	57487951	57504673	+	AC003005.4
chr19	57500081	57513065	+	ZNF773
chr19	57527574	57552497	+	ZNF549
chr19	57535267	57559682	-	ZNF550
chr19	57572122	57578704	-	ZNF416
chr19	57584357	57591272	+	ZIK1
chr19	57600105	57612525	+	ZNF530
chr19	57619469	57621400	+	ZNF134
chr19	57630395	57642178	+	ZNF211
chr19	57676146	57678902	+	ZSCAN4
chr19	57682164	57717183	+	ZNF551
chr19	57682212	57753575	+	AC003006.7
chr19	57701638	57708971	-	ZNF154
chr19	57720484	57727528	-	ZNF671
chr19	57747059	57756876	+	ZNF776
chr19	57769843	57819600	+	ZNF586
chr19	57803991	57814743	-	ZNF552
chr19	57819913	57858941	+	CTD-2583A14.10
chr19	57819913	57844339	+	ZNF587B
chr19	57850039	57860137	+	ZNF587
chr19	57850473	57888802	-	ZNF814
chr19	57888976	57912093	-	CTD-2583A14.9
chr19	57900413	57916411	-	ZNF417
chr19	57922548	57933822	-	ZNF418
chr19	57940927	57947474	-	ZNF256
chr19	57958605	57974432	-	C19orf18
chr19	57978304	58001319	-	ZNF606
chr19	58037837	58054048	+	ZSCAN1
chr19	58059242	58081751	+	ZNF135
chr19	58084688	58118396	-	ZSCAN18
chr19	58127881	58129503	-	ZNF329
chr19	58183966	58213140	+	ZNF274
chr19	58244024	58277248	+	ZNF544
chr19	58244024	58285723	+	CTD-3138B18.4
chr19	58279082	58295533	+	ZNF8
chr19	58311314	58314781	+	ERVK3-1
chr19	58334803	58339323	+	ZSCAN22
chr19	58347025	58353437	-	A1BG
chr19	58356142	58358066	-	ZNF497
chr19	58367740	58369332	-	ZNF837
chr19	58388138	58394747	+	RPS5
chr19	58396090	58397076	+	RNF225
chr19	58409148	58417781	+	ZNF584
chr19	58433326	58439821	-	ZNF132
chr19	58453702	58456576	+	ZNF324B
chr19	58469186	58472151	+	ZNF324
chr19	58477219	58480723	+	ZNF446
chr19	58498518	58511955	-	SLC27A5
chr19	58514057	58517673	-	ZBTB45
chr19	58544136	58550550	+	TRIM28
chr19	58551652	58554212	-	CHMP2A
chr19	58556092	58558381	-	UBE2M
chr19	58562075	58571389	-	MZF1
chr20	87710	96414	+	DEFB125
chr20	142629	145689	+	DEFB126
chr20	157545	159021	+	DEFB127
chr20	187889	189623	-	DEFB128
chr20	227289	229768	+	DEFB129
chr20	257779	259303	+	DEFB132
chr20	271210	290610	-	C20orf96
chr20	297587	298795	+	ZCCHC3
chr20	325925	326869	+	SOX12
chr20	349644	359315	+	NRSN2
chr20	382546	396687	+	TRIB3
chr20	408739	430427	+	RBCK1
chr20	438589	462405	-	TBC1D20
chr20	473892	508551	-	CSNK2A1
chr20	604594	610237	-	TCF15
chr20	648717	653185	-	SRXN1
chr20	648859	675601	-	RP5-850E9.3
chr20	663674	675601	-	SCRT2
chr20	760922	765774	-	SLC52A3
chr20	844805	845689	+	FAM110A
chr20	872963	916214	-	ANGPT4
chr20	960360	1002164	-	RSPO4
chr20	1118774	1186478	+	PSMF1
chr20	1180851	1183801	-	TMEM74B
chr20	1203517	1207099	+	C20orf202
chr20	1228454	1296394	+	RAD21L1
chr20	1296240	1306051	+	SNPH
chr20	1310444	1320416	-	SDCBP2
chr20	1319589	1392998	-	RP11-314N13.10
chr20	1370032	1392998	-	FKBP1A
chr20	1443752	1466824	-	NSFL1C
chr20	1473863	1491359	-	SIRPB2
chr20	1534428	1557653	-	SIRPD
chr20	1540288	1619944	-	RP4-576H24.4
chr20	1566158	1619944	-	SIRPB1
chr20	1630227	1657714	-	SIRPG
chr20	1895448	1937565	+	SIRPA
chr20	1980326	1983084	-	PDYN
chr20	2101882	2117375	+	STK35
chr20	2258002	2340578	+	RP4-816K17.2
chr20	2296064	2340578	+	TGM3
chr20	2380969	2432640	+	TGM6
chr20	2461759	2470690	-	SNRPB
chr20	2467724	2493895	-	RP4-734P14.4
chr20	2483164	2493895	-	ZNF343
chr20	2536622	2641348	+	TMC2
chr20	2652661	2658291	+	NOP56
chr20	2658445	2664188	-	IDH3B
chr20	2693146	2759966	+	EBF4
chr20	2794193	2800572	-	CPXM1
chr20	2815185	2817045	+	RP5-860F19.8
chr20	2815185	2815772	+	C20orf141
chr20	2816335	2817010	+	TMEM239
chr20	2835465	2839912	-	PCED1A
chr20	2840775	2866571	+	VPS16
chr20	2964278	3038130	+	PTPRA
chr20	3044415	3045733	+	GNRH2
chr20	3046069	3047866	+	MRPS26
chr20	3071656	3072415	+	OXT
chr20	3082633	3084674	-	AVP
chr20	3110109	3123365	-	UBOX5
chr20	3146779	3149070	-	FASTKD5
chr20	3164457	3167163	-	LZTS3
chr20	3190656	3204627	-	DDRGK1
chr20	3209552	3223459	+	ITPA
chr20	3227790	3239137	-	SLC4A11
chr20	3252575	3407557	-	C20orf194
chr20	3471108	3646844	+	ATRN
chr20	3659912	3663399	-	GFRA4
chr20	3668966	3682004	-	ADAM33
chr20	3688563	3707128	-	SIGLEC1
chr20	3738675	3752163	+	HSPA12B
chr20	3754061	3760100	-	C20orf27
chr20	3778215	3781287	-	SPEF1
chr20	3784687	3786483	-	CENPB
chr20	3787132	3804958	+	CDC25B
chr20	3822118	3824294	+	AP5S1
chr20	3854625	3866144	+	MAVS
chr20	3889101	3923291	+	PANK2
chr20	3934066	3974387	-	RNF24
chr20	4175056	4187404	+	SMOX
chr20	4221526	4248957	-	ADRA1D
chr20	4699221	4699979	+	PRNP
chr20	4724552	4725079	+	PRND
chr20	4784276	4801030	-	RASSF2
chr20	4856975	4932562	-	SLC23A2
chr20	5069191	5113028	-	TMEM230
chr20	5115286	5119798	-	PCNA
chr20	5127093	5190231	+	CDS2
chr20	5302043	5314369	-	PROKR2
chr20	5547664	5604412	-	GPCPD1
chr20	5756712	5863460	+	SHLD1
chr20	5911634	5925046	+	CHGB
chr20	5938538	5950405	-	TRMT6
chr20	5952016	5994388	+	MCM8
chr20	5952016	6037155	+	RP5-967N21.13
chr20	6006247	6037155	+	CRLS1
chr20	6041025	6052799	-	LRRN4
chr20	6077176	6119554	-	FERMT1
chr20	6770127	6779086	+	BMP2
chr20	7883596	7940422	-	HAO1
chr20	7982254	8019613	-	TMX4
chr20	8132652	8962198	+	PLCB1
chr20	9307815	9479006	+	PLCB4
chr20	9514853	9529817	+	LAMP5
chr20	9539465	9644328	-	PAK5
chr20	10038302	10055657	+	ANKEF1
chr20	10275492	10306194	+	SNAP25
chr20	10405250	10413514	-	MKKS
chr20	10413738	10413887	-	RP5-931K24.3
chr20	10420549	10420737	-	RP5-931K24.4
chr20	10458205	10636361	+	SLX4IP
chr20	10639501	10673530	-	JAG1
chr20	11918276	11923663	+	BTBD3
chr20	13009268	13164864	+	SPTLC3
chr20	13221777	13299456	+	ISM1
chr20	13390363	13630078	-	TASP1
chr20	13714877	13783140	-	ESF1
chr20	13785069	13817207	+	NDUFAF5
chr20	13849488	13990534	-	SEL1L2
chr20	13995764	16049873	+	MACROD2
chr20	14325560	14327506	-	FLRT3
chr20	16273256	16573275	-	KIF16B
chr20	16731703	16741002	+	SNRPB2
chr20	16748402	16751115	+	OTOR
chr20	17227306	17482067	+	PCSK2
chr20	17494077	17558689	-	BFSP1
chr20	17570209	17607143	+	DSTN
chr20	17614185	17660507	-	RRBP1
chr20	17693689	17735808	+	BANF2
chr20	17942360	17968425	-	SNX5
chr20	17969860	17990183	+	MGME1
chr20	18024639	18057634	-	OVOL2
chr20	18137956	18142354	+	PET117
chr20	18142661	18187456	+	KAT14
chr20	18288442	18316813	+	ZNF133
chr20	18384402	18465358	-	DZANK1
chr20	18467507	18483555	+	POLR3F
chr20	18489767	18497167	-	RBBP9
chr20	18510836	18560737	+	SEC23B
chr20	18567479	18569402	+	SMIM26
chr20	18567479	18744216	+	RP11-555E18.2
chr20	18588073	18744249	+	DTD1
chr20	18813816	18814283	+	SCP2D1
chr20	19212843	19721137	+	SLC24A3
chr20	19889602	20000933	+	RIN2
chr20	20017397	20033184	+	NAA20
chr20	20036198	20056014	-	CRNKL1
chr20	20052587	20360407	+	CFAP61
chr20	20368268	20369797	+	INSM1
chr20	20393102	20712480	-	RALGAPA2
chr20	21126037	21246573	+	KIZ
chr20	21303399	21389335	+	XRN2
chr20	21395914	21397399	-	NKX2-4
chr20	21511926	21513669	-	NKX2-2
chr20	21705713	21714800	+	PAX1
chr20	22581853	22584278	-	FOXA2
chr20	23035484	23036647	+	SSTR4
chr20	23047780	23049504	-	THBD
chr20	23083953	23086192	-	CD93
chr20	23354042	23354461	+	NXT1
chr20	23364384	23370438	+	GZF1
chr20	23377379	23421402	-	NAPB
chr20	23440268	23444875	+	CSTL1
chr20	23450509	23452811	-	CST11
chr20	23491668	23495911	+	CST8
chr20	23564951	23568450	-	CST9L
chr20	23603513	23605864	-	CST9
chr20	23633919	23637862	-	CST3
chr20	23685897	23688969	-	CST4
chr20	23747819	23750866	-	CST1
chr20	23824023	23826660	-	CST2
chr20	23876191	23879676	-	CST5
chr20	23985219	23986611	-	GGTLC1
chr20	24543098	24665501	+	SYNDIG1
chr20	24949506	24959709	+	CST7
chr20	24963816	24992688	-	APMAP
chr20	25006863	25058102	-	ACSS1
chr20	25071924	25082096	-	VSX1
chr20	25195730	25225594	+	ENTPD6
chr20	25248179	25296519	+	PYGB
chr20	25294976	25390703	-	ABHD12
chr20	25407821	25445988	+	GINS1
chr20	25453454	25526587	-	NINL
chr20	25615928	25623948	-	NANP
chr20	25675035	25686417	-	ZNF337
chr20	31257664	31259629	+	DEFB115
chr20	31303215	31308585	-	DEFB116
chr20	31368651	31373167	+	DEFB118
chr20	31377249	31390483	-	DEFB119
chr20	31404916	31406152	-	DEFB121
chr20	31440699	31450171	+	DEFB123
chr20	31465509	31473013	-	DEFB124
chr20	31476446	31484427	+	REM1
chr20	31514552	31577618	+	HM13
chr20	31547504	31548046	+	MCTS2P
chr20	31605388	31606091	+	ID1
chr20	31639018	31644901	+	COX4I2
chr20	31665952	31722218	-	BCL2L1
chr20	31757477	31801077	+	TPX2
chr20	31819581	31833794	+	MYLK2
chr20	31844553	31845542	-	FOXS1
chr20	31848407	31870587	-	DUSP15
chr20	31871127	31943455	+	TTLL9
chr20	31945810	31951961	-	PDRG1
chr20	31968176	31997454	+	XKR7
chr20	32010455	32031311	+	CCM2L
chr20	32052425	32101516	+	HCK
chr20	32109741	32165441	+	TM9SF4
chr20	32196455	32202178	-	PLAGL2
chr20	32207942	32234658	+	POFUT1
chr20	32309778	32331316	+	KIF3B
chr20	32358776	32438435	+	ASXL1
chr20	32447298	32584890	-	NOL4L
chr20	32633981	32743391	-	RP11-503P21.4
chr20	32650435	32651152	-	C20orf203
chr20	32703385	32743391	-	COMMD7
chr20	32780116	32807900	+	DNMT3B
chr20	32825928	32848725	+	MAPRE1
chr20	32863793	32961606	+	EFCAB8
chr20	32983797	33004340	-	SUN5
chr20	33008575	33023380	+	BPIFB2
chr20	33031648	33044044	+	BPIFB6
chr20	33055424	33073602	+	BPIFB3
chr20	33081527	33111434	+	BPIFB4
chr20	33169146	33180557	+	BPIFA2
chr20	33217537	33227614	+	BPIFA3
chr20	33237712	33242524	+	BPIFA1
chr20	33286074	33309764	+	BPIFB1
chr20	33359046	33397064	-	CDK5RAP1
chr20	33408510	33443620	-	SNTA1
chr20	33490268	33644643	+	CBFA2T2
chr20	33657832	33674352	-	NECAB3
chr20	33662346	33663864	+	C20orf144
chr20	33667498	33668232	+	ACTL10
chr20	33676735	33686264	-	E2F1
chr20	33707709	33720207	-	PXMP4
chr20	33732022	33791514	+	ZNF341
chr20	33811469	33853557	+	CHMP4B
chr20	34072075	34078546	+	RALY
chr20	34089733	34112110	-	EIF2S2
chr20	34260375	34269164	+	ASIP
chr20	34281037	34303270	-	AHCY
chr20	34393812	34507791	+	ITCH
chr20	34516459	34540621	+	DYNLRB1
chr20	34549978	34559895	+	MAP1LC3A
chr20	34560869	34677085	-	PIGU
chr20	34697141	34782355	-	NCOA6
chr20	34708740	34710304	+	TP53INP2
chr20	34845331	34872815	-	GGT7
chr20	34875100	34927211	+	ACSS2
chr20	34928831	34951852	-	GSS
chr20	34977630	35002193	+	MYH7B
chr20	35003149	35092781	-	TRPC4AP
chr20	35115436	35147258	-	EDEM2
chr20	35172155	35215900	+	PROCR
chr20	35226739	35274606	+	MMP24
chr20	35272100	35280043	-	RP4-614O4.11
chr20	35277717	35277929	-	MMP24OS
chr20	35279200	35284487	-	EIF6
chr20	35286538	35292304	-	FAM83C
chr20	35303938	35411963	-	UQCC1
chr20	35433912	35437928	-	GDF5
chr20	35462368	35517026	+	CEP250
chr20	35528261	35529373	-	C20orf173
chr20	35542098	35557501	+	ERGIC3
chr20	35616004	35621019	+	SPAG4
chr20	35626152	35653542	-	CPNE1
chr20	35652527	35655322	-	RBM12
chr20	35655237	35674544	-	RP1-309K20.6
chr20	35669625	35699288	-	NFS1
chr20	35699633	35700903	+	ROMO1
chr20	35704484	35740874	-	RBM39
chr20	35801523	35947624	+	PHF20
chr20	35953748	35954284	-	SCAND1
chr20	35954580	36030645	+	CNBD2
chr20	36125444	36229337	+	EPB41L1
chr20	36239869	36270739	+	AAR2
chr20	36431718	36527028	+	DLGAP4
chr20	36544885	36549246	+	MYL9
chr20	36578775	36591618	+	TGIF2
chr20	36578775	36612048	+	TGIF2-RAB5IF
chr20	36605952	36612220	+	RAB5IF
chr20	36613869	36641335	-	SLA2
chr20	36653523	36721735	-	NDRG3
chr20	36752791	36771458	-	DSN1
chr20	36777777	36863344	-	SOGA1
chr20	36876175	36892868	+	TLDC2
chr20	36892935	36951643	-	SAMHD1
chr20	36998762	37095928	-	RBL1
chr20	37102690	37160134	-	MROH8
chr20	37179357	37241415	+	RPN2
chr20	37251216	37256889	-	GHRH
chr20	37301264	37316412	+	MANBAL
chr20	37384154	37403376	+	SRC
chr20	37518912	37519174	-	BLCAP
chr20	37521332	37522904	+	NNAT
chr20	37694123	37872010	+	CTNNBL1
chr20	37903351	37944255	+	VSTM2L
chr20	37983459	38013816	-	TTI1
chr20	38033948	38127308	+	RPRD1B
chr20	38130222	38165198	-	TGM2
chr20	38213045	38260500	-	KIAA1755
chr20	38304212	38337181	+	BPI
chr20	38346517	38376666	+	LBP
chr20	38488433	38574964	+	RALGAPB
chr20	38581251	38588452	+	ADIG
chr20	38623381	38650716	+	ARHGAP40
chr20	38724725	38728636	+	SLC32A1
chr20	38748479	38771813	+	ACTR5
chr20	38835926	38918663	+	PPP1R16B
chr20	38926353	38952517	+	FAM83D
chr20	38962368	39038540	+	DHX35
chr20	40687882	40688850	-	MAFB
chr20	41029068	41123294	+	TOP1
chr20	41137642	41180515	+	PLCG1
chr20	41184929	41204916	-	ZHX3
chr20	41345804	41358863	+	LPIN3
chr20	41361271	41366634	-	EMILIN3
chr20	41404596	41564148	-	CHD6
chr20	42080882	43189733	-	PTPRT
chr20	43458034	43465999	+	SRSF6
chr20	43458054	43541125	+	RP1-138B7.8
chr20	43513504	43548242	+	L3MBTL1
chr20	43540171	43566496	+	RP1-138B7.6
chr20	43566316	43585013	+	SGK2
chr20	43594699	43646980	+	IFT52
chr20	43667284	43716084	+	MYBL2
chr20	43726251	43726694	-	GTSF1L
chr20	43914892	44068933	+	TOX2
chr20	44114799	44186705	-	JPH2
chr20	44197055	44206957	-	OSER1
chr20	44247335	44279764	+	GDAP1L1
chr20	44306628	44311148	-	FITM2
chr20	44337158	44350789	+	R3HDML
chr20	44355805	44429662	+	HNF4A
chr20	44480000	44489538	+	TTPAL
chr20	44500299	44521951	-	SERINC3
chr20	44614557	44623973	+	PKIG
chr20	44619837	44651607	-	ADA
chr20	44715391	44727455	+	CCN5
chr20	44745911	44750835	+	KCNK15
chr20	44756137	44810271	-	RIMS4
chr20	44901534	44906435	+	YWHAB
chr20	44910144	44958408	+	PABPC1L
chr20	44943112	44960333	-	TOMM34
chr20	44966569	45075173	+	STK4
chr20	45094873	45099236	-	KCNS1
chr20	45109735	45115083	-	WFDC5
chr20	45123849	45124447	-	WFDC12
chr20	45174923	45176132	+	PI3
chr20	45207054	45208683	+	SEMG1
chr20	45221390	45223378	+	SEMG2
chr20	45252418	45254543	-	SLPI
chr20	45293770	45305582	-	MATN4
chr20	45306923	45316956	+	RBPJL
chr20	45327267	45348384	-	SDC4
chr20	45363532	45367112	+	SYS1
chr20	45363532	45408463	+	SYS1-DBNDD2
chr20	45373910	45378236	-	TP53TG5
chr20	45406452	45410137	+	DBNDD2
chr20	45416157	45448274	+	PIGT
chr20	45469782	45480090	+	WFDC2
chr20	45512654	45515608	-	SPINT3
chr20	45534470	45539407	-	WFDC6
chr20	45534470	45547357	-	EPPIN-WFDC6
chr20	45542147	45547357	-	EPPIN
chr20	45552029	45579247	-	WFDC8
chr20	45608113	45610181	-	WFDC9
chr20	45629814	45631015	+	WFDC10A
chr20	45648722	45650600	-	WFDC11
chr20	45684833	45704991	-	WFDC10B
chr20	45702124	45705902	+	WFDC13
chr20	45722368	45725632	+	SPINT4
chr20	45774431	45790940	-	WFDC3
chr20	45792005	45811192	+	DNTTIP1
chr20	45812696	45816764	+	UBE2C
chr20	45823351	45827248	-	TNNC2
chr20	45833920	45842040	+	SNX21
chr20	45841841	45857315	-	ACOT8
chr20	45857826	45878646	+	ZSWIM3
chr20	45882593	45884047	+	ZSWIM1
chr20	45886520	45887590	-	SPATA25
chr20	45888761	45890991	-	NEURL2
chr20	45891326	45898447	+	CTSA
chr20	45898944	45911452	-	PLTP
chr20	45939000	45947752	+	PCIF1
chr20	45948956	45971410	-	ZNF335
chr20	46008927	46016365	+	MMP9
chr20	46021766	46059629	+	SLC12A5
chr20	46062303	46079424	-	NCOA5
chr20	46118344	46129037	+	CD40
chr20	46174509	46251294	-	CDH22
chr20	46350397	46358725	-	SLC35C2
chr20	46367363	46394482	-	ELMO2
chr20	46501299	46512102	-	ZNF334
chr20	46541277	46550560	-	OCSTAMP
chr20	46560025	46651421	-	SLC13A3
chr20	46686756	46689414	-	TP53RK
chr20	46709737	46733831	+	SLC2A10
chr20	46990011	47188130	+	EYA2
chr20	47210661	47356670	-	ZMYND8
chr20	47622248	47653414	+	NCOA3
chr20	47658365	47757363	-	SULF2
chr20	48625888	48827860	-	PREX1
chr20	48921890	49033196	+	ARFGEF2
chr20	49058464	49096435	+	CSE1L
chr20	49114881	49166201	-	STAU1
chr20	49219449	49243831	+	DDX27
chr20	49238917	49275839	-	ZNFX1
chr20	49299354	49482480	-	KCNB1
chr20	49507923	49568116	-	PTGIS
chr20	49636315	49713690	-	B4GALT5
chr20	49812923	49887933	+	SLC9A8
chr20	49905622	49908490	-	SPATA2
chr20	49936413	49952239	+	RNF114
chr20	49983060	49988053	+	SNAI1
chr20	50082771	50115575	-	UBE2V1
chr20	50082771	50153637	-	PEDS1-UBE2V1
chr20	50125061	50153637	-	PEDS1
chr20	50191034	50192068	+	CEBPB
chr20	50510528	50582712	+	PTPN1
chr20	50587235	50691128	-	RIPOR3
chr20	50731787	50756740	+	PARD6B
chr20	50794994	50876605	+	BCAS4
chr20	50889826	50928818	-	ADNP
chr20	50935135	50958523	-	DPM1
chr20	50958843	50960222	+	MOCS3
chr20	51004042	51010338	-	KCNG1
chr20	51391399	51562629	-	NFATC2
chr20	51601214	51768369	-	ATP9A
chr20	51784268	51802408	-	SALL4
chr20	52052116	52191636	-	ZFP64
chr20	52973294	53489199	+	TSHZ2
chr20	53569119	53582826	-	ZNF217
chr20	53941461	54058718	-	BCAS1
chr20	54157182	54173579	-	CYP24A1
chr20	54208101	54224234	+	PFDN4
chr20	54475947	54650476	+	DOK5
chr20	55998560	56004171	-	CBLN4
chr20	56248844	56249812	+	MC3R
chr20	56359006	56366284	+	FAM210B
chr20	56370161	56388197	-	AURKA
chr20	56395553	56403724	+	CSTF1
chr20	56412459	56458744	+	CASS4
chr20	56468698	56518262	+	RTF2
chr20	56491560	56497608	-	GCNT7
chr20	56524809	56526067	+	FAM209A
chr20	56533342	56536435	+	FAM209B
chr20	56629545	56638010	+	TFAP2C
chr20	57170962	57266122	-	BMP7
chr20	57329868	57343457	+	SPO11
chr20	57354039	57378096	+	RAE1
chr20	57358968	57359039	-	MTRNR2L3
chr20	57391582	57407843	+	RBM38
chr20	57496253	57524205	-	CTCFL
chr20	57561412	57565801	+	PCK1
chr20	57604576	57620295	-	ZBP1
chr20	57652056	57710463	-	PMEPA1
chr20	58150965	58160819	+	C20orf85
chr20	58218498	58228653	-	ANKRD60
chr20	58309977	58359700	+	RAB22A
chr20	58389460	58444232	+	VAPB
chr20	58460793	58514707	-	APCDD1L
chr20	58652007	58676288	+	STX16
chr20	58652007	58691483	+	STX16-NPEPL1
chr20	58691765	58715323	+	NPEPL1
chr20	58840107	58910826	+	GNAS
chr20	58981256	58994673	+	NELFCD
chr20	58991376	59008222	-	CTSZ
chr20	59019523	59024780	+	TUBB1
chr20	59030309	59032251	-	ATP5F1E
chr20	59035010	59042730	-	PRELID3B
chr20	59191020	59254740	+	ZNF831
chr20	59300813	59324456	+	EDN3
chr20	59577509	59847127	+	PHACTR3
chr20	59864314	59922413	-	SYCP2
chr20	59939035	59939931	-	PPP1R3D
chr20	59943944	59945092	+	FAM217B
chr20	59958727	60033673	+	CDH26
chr20	61252514	61936940	+	CDH4
chr20	61953766	62065810	-	TAF4
chr20	62122667	62133458	+	LSM14B
chr20	62136860	62143303	-	PSMA7
chr20	62143821	62179205	+	SS18L1
chr20	62193421	62201074	+	MTG2
chr20	62215382	62219970	-	HRH3
chr20	62256185	62293954	+	OSBPL2
chr20	62303569	62308758	+	ADRM1
chr20	62309339	62367245	-	LAMA5
chr20	62387339	62388463	+	RPS21
chr20	62390974	62407276	-	CABLES2
chr20	62410881	62419647	-	RBBP8NL
chr20	62464839	62475521	-	GATA5
chr20	62656455	62671890	+	SLCO4A1
chr20	62709208	62760264	+	NTSR1
chr20	62796524	62799640	+	MRGBP
chr20	62804860	62813646	+	OGFR
chr20	62817065	62840729	+	COL9A3
chr20	62841978	62861670	-	TCFL5
chr20	62879236	62911612	-	DIDO1
chr20	62941503	62944909	+	GID8
chr20	62952831	62967497	+	SLC17A9
chr20	63006052	63006774	-	BHLHE23
chr20	63196711	63215892	-	YTHDF1
chr20	63236097	63239602	+	BIRC7
chr20	63241496	63254450	-	NKAIN4
chr20	63275581	63288528	+	ARFGAP1
chr20	63295108	63329655	+	COL20A1
chr20	63346741	63361165	-	CHRNA4
chr20	63400588	63472463	-	KCNQ2
chr20	63488014	63497763	-	EEF1A2
chr20	63521309	63521876	+	PPDPF
chr20	63529539	63537314	-	PTK6
chr20	63540821	63547463	-	SRMS
chr20	63555664	63556617	+	FNDC11
chr20	63559249	63572385	-	HELZ2
chr20	63590092	63619397	-	GMEB2
chr20	63641341	63653345	-	STMN3
chr20	63659403	63690423	+	RTEL1-TNFRSF6B
chr20	63659403	63695855	+	RTEL1
chr20	63696768	63698560	+	TNFRSF6B
chr20	63700446	63707091	-	ARFRP1
chr20	63708581	63735916	+	ZGPAT
chr20	63708864	63738477	+	RP4-583P15.15
chr20	63737550	63738897	+	LIME1
chr20	63738270	63740398	+	RP4-583P15.14
chr20	63739913	63742987	+	SLC2A4RG
chr20	63746933	63790757	-	ZBTB46
chr20	63861541	63862947	+	ABHD16B
chr20	63865366	63890039	+	TPD52L2
chr20	63928346	63931565	+	DNAJC5
chr20	63939979	63956372	-	UCKL1
chr20	63959891	63967950	-	ZNF512B
chr20	63975513	63979467	-	SAMD10
chr20	63981246	64032990	+	PRPF6
chr20	64036324	64038756	+	C20orf204
chr20	64048169	64049516	-	SOX18
chr20	64063313	64072177	+	TCEA2
chr20	64073856	64076886	-	RGS19
chr20	64083388	64084219	-	LKAAEAR1
chr20	64092721	64098883	+	OPRL1
chr20	64102534	64240445	+	MYT1
chr20	64105833	64106831	-	NPBWR2
chr20	64259966	64287818	+	PCMTD2
chr21	5011799	5017097	+	CH507-9B2.2
chr21	5022680	5040613	+	CH507-9B2.1
chr21	5079294	5128354	-	GATD3B
chr21	5117106	5133805	-	CH507-9B2.4
chr21	5131284	5154640	-	CH507-9B2.5
chr21	5158524	5163695	-	CH507-9B2.9
chr21	5972956	5973333	-	CH507-42P11.1
chr21	6112084	6121516	+	SIK1B
chr21	6445561	6463871	-	CBSL
chr21	6484772	6499172	-	U2AF1L5
chr21	6560783	6563961	+	CRYAA2
chr21	7748976	7771569	+	SMIM11B
chr21	7769796	7770548	-	FAM243B
chr21	7785876	7793827	-	SMIM34B
chr21	7819236	7819631	-	KCNE1B
chr21	10538724	10605549	+	TPTE
chr21	13610229	13641563	+	POTED
chr21	14108962	14210845	-	LIPI
chr21	14216187	14227290	+	RBM11
chr21	14373620	14383119	-	HSPA13
chr21	14485915	14658771	-	SAMSN1
chr21	14964719	14968192	-	NRIP1
chr21	15730394	15878472	+	USP25
chr21	17513130	17593190	+	CXADR
chr21	17594096	17609144	-	BTG3
chr21	17793418	17818318	-	C21orf91
chr21	18245224	18266150	+	CHODL
chr21	18269972	18485808	-	TMPRSS15
chr21	20998564	21537954	+	NCAM2
chr21	25585710	25607475	-	MRPL39
chr21	25639822	25714669	+	JAM2
chr21	25717692	25734955	-	ATP5PF
chr21	25741599	25769229	+	GABPA
chr21	25881673	26170620	-	APP
